plateifu,stellar_pa,halpha_pa,pa_offset,stel_qual,stel_feature,halpha_qual,halpha_feature,halpha_notes
8711-6103,91,63.5,27.5,2,0,2,0,0
8712-12701,302,304,2,2,0,2,0,0
8712-12702,268.5,269,0.5,2,0,2,0,0
8712-12704,175.5,177.5,2,2,0,2,0,0
8712-12705,337.5,336,1.5,2,0,2,0,0
8712-1901,117,113,4,2,0,2,0,0
8712-1902,207,182.5,24.5,2,0,2,0,0
8712-3702,158.5,159.5,1,2,0,2,0,0
8712-3703,162.5,159,3.5,2,0,2,0,0
8712-6101,300,296.5,3.5,2,0,2,0,0
8712-6102,107,106,1,2,0,2,0,0
8712-6103,156.5,153.5,3,2,0,2,0,0
8713-12701,101.5,100.5,1,2,0,2,0,0
8713-12702,219,206.5,12.5,2,0,2,0,0
8713-12703,350.5,353.5,3,2,0,2,0,0
8713-1901,87,95,8,2,0,2,0,0
8713-6102,250,250.5,0.5,2,0,2,0,0
8713-6104,102,100,2,2,0,2,0,0
8713-9102,153,153,0,2,0,2,0,0
8714-12702,355,355,0,2,0,2,0,0
8714-1902,346,351.5,5.5,2,0,2,0,0
8714-3704,303.5,290.5,13,2,0,2,0,0
8714-6101,5.5,19,13.5,2,0,2,0,0
8714-6102,57.5,57,0.5,2,0,2,0,0
8714-9101,168.5,191,22.5,2,0,2,0,0
8715-12701,135.5,137,1.5,2,0,2,0,0
8715-1901,197,200,3,2,0,2,0,0
8715-1902,272,267,5,2,0,2,0,0
8715-3701,49.5,130.5,81,2,0,2,0,0
8715-3702,174.5,259,84.5,2,0,2,0,0
8715-3703,76,221.5,145.5,2,0,2,0,0
8715-6101,86.5,84.5,2,2,0,2,0,0
8715-6102,144.5,144,0.5,2,0,2,0,0
8715-6103,140,136,4,2,0,2,0,0
8715-9101,42.5,40,2.5,2,0,2,0,0
8715-9102,173.5,176,2.5,2,0,2,0,0
8716-12704,54.5,61,6.5,2,0,2,0,0
8716-1902,54.5,52.5,2,2,0,2,0,0
8716-3701,99.5,95.5,4,2,0,2,0,0
8716-6101,190,167,23,2,0,2,0,0
8716-6102,49,41,8,2,0,2,0,0
8716-6103,284,283,1,2,0,2,0,0
8716-9101,348.5,55,66.5,2,0,2,0,0
8716-9102,322,325,3,2,0,2,0,0
8717-12701,0.5,357,3.5,2,0,2,0,0
8717-3703,222.5,258.5,36,2,0,2,0,0
8717-3704,229,229,0,2,0,2,0,0
8717-6102,129,132,3,2,0,2,0,0
8717-9101,303.5,309.5,6,2,0,2,0,0
8718-12702,20.5,14.5,6,2,0,2,0,0
8718-1901,41,26,15,2,0,2,0,0
8718-1902,330.5,323,7.5,2,0,2,0,0
8718-6102,159,153.5,5.5,2,0,2,0,0
8718-6104,19.5,35.5,16,2,0,2,0,0
8718-9101,144.5,138,6.5,2,0,2,0,0
8719-12701,76,74.5,1.5,2,0,2,0,0
8719-12702,352.5,355,2.5,2,0,2,0,0
8719-12703,267,237,30,2,0,2,0,0
8719-1902,240.5,169,71.5,2,0,2,0,0
8719-3702,177,161.5,15.5,2,0,2,0,0
8719-6101,350,352.5,2.5,2,0,2,0,0
8719-6102,94,88.5,5.5,2,0,2,0,0
8719-6103,181.5,180.5,1,2,0,2,0,0
8719-9102,357.5,1,3.5,2,0,2,0,0
8720-1901,132,95,37,2,0,2,0,0
8720-1902,226,222.5,3.5,2,0,2,0,0
8720-3701,59.5,62,2.5,2,0,2,0,0
8720-3702,72.5,74,1.5,2,0,2,0,0
8720-6103,153,147.5,5.5,2,0,2,0,0
8721-3701,314,310,4,2,0,2,0,0
8721-3703,207.5,203,4.5,2,0,2,0,0
8721-6103,229,229.5,0.5,2,0,2,0,0
8721-6104,239,258.5,19.5,2,0,2,0,0
8722-12702,248.5,230.5,18,2,0,2,0,0
8722-12704,257,257,0,2,0,2,0,0
8722-12705,146,147.5,1.5,2,0,2,0,0
8722-1901,80.5,79,1.5,2,0,2,0,0
8722-1902,231.5,223.5,8,2,0,2,0,0
8722-6101,184,191.5,7.5,2,0,2,0,0
8722-6103,336,331.5,4.5,2,0,2,0,0
8723-12701,181,180.5,0.5,2,0,2,0,0
8723-12702,34.5,32,2.5,2,0,2,0,0
8723-12703,186,186.5,0.5,2,0,2,0,0
8723-12704,231,234,3,2,0,2,0,0
8723-12705,289.5,289.5,0,2,0,2,0,0
8723-1901,18,26.5,8.5,2,0,2,0,0
8723-3702,182,182,0,2,0,2,0,0
8723-3703,173.5,204.5,31,2,0,2,0,0
8723-6101,339,338.5,0.5,2,0,2,0,0
8723-6104,181,196.5,15.5,2,0,2,0,0
8724-12701,138.5,138.5,0,2,0,2,0,0
8724-1902,275,276.5,1.5,2,0,2,0,0
8724-9102,129.5,138,8.5,2,0,2,0,0
8725-12701,220,221.5,1.5,2,0,2,0,0
8725-12705,74,73.5,0.5,2,0,2,0,0
8725-1901,195,190,5,2,0,2,0,0
8725-3703,225.5,229,3.5,2,0,2,0,0
8725-6102,219,232,13,2,0,2,0,0
8725-9102,259,265.5,6.5,2,0,2,0,0
8726-12701,147.5,142.5,5,2,0,2,0,0
8726-12702,325,321,4,2,0,2,0,0
8726-12703,213,221.5,8.5,2,0,2,0,0
8726-3701,199,196.5,2.5,2,0,2,0,0
8726-3703,124.5,124,0.5,2,0,2,0,0
8726-6102,319,318.5,0.5,2,0,2,0,0
8726-6103,255.5,257,1.5,2,0,2,0,0
8727-12701,171,168,3,2,0,2,0,0
8727-3701,140.5,33.5,107,2,0,2,0,0
8727-9101,308.5,315.5,7,2,0,2,0,0
8728-12701,36,37,1,2,0,2,0,0
8728-12702,334,169.5,164.5,2,0,2,0,0
8728-12703,110.5,104,6.5,2,0,2,0,0
8728-3701,174.5,153.5,21,2,0,2,0,0
8728-3702,52.5,50,2.5,2,0,2,0,0
8728-9102,92,91,1,2,0,2,0,0
8931-12701,224,221.5,2.5,2,0,2,0,0
8931-12702,65.5,69.5,4,2,0,2,0,0
8931-3703,178.5,179.5,1,2,0,2,0,0
8932-12701,63.5,69.5,6,2,0,2,0,0
8932-3701,194,194,0,2,0,2,0,0
8932-6104,260.5,258,2.5,2,0,2,0,0
8932-9102,308,318.5,10.5,2,0,2,0,0
8933-12701,95.5,91,4.5,2,0,2,0,0
8934-12701,193.5,196.5,3,2,0,2,0,0
8934-3701,344,1.5,17.5,2,0,2,0,0
8935-12703,26.5,25,1.5,2,0,2,0,0
8935-6104,264.5,273.5,9,2,0,2,0,0
8936-12705,338,333,5,2,0,2,0,0
8936-1902,215,164.5,50.5,2,0,2,0,0
8936-3702,188,190,2,2,0,2,0,0
8936-9101,182.5,178.5,4,2,0,2,0,0
8936-9102,271,268.5,2.5,2,0,2,0,0
8937-12701,123,121,2,2,0,2,0,0
8937-12703,337.5,325,12.5,2,0,2,0,0
8937-1902,161,320,159,2,0,2,0,0
8937-3703,115,114,1,2,0,2,0,0
8937-9102,15,15,0,2,0,2,0,0
8938-12702,232,232.5,0.5,2,0,2,0,0
8938-12703,63.5,63.5,0,2,0,2,0,0
8938-12704,274,271.5,2.5,2,0,2,0,0
8938-1902,305,84,139,2,0,2,0,0
8938-3701,78,67.5,10.5,2,0,2,0,0
8938-3702,343.5,353,9.5,2,0,2,0,0
8938-3703,25,16,9,2,0,2,0,0
8938-6102,214,47.5,166.5,2,0,2,0,0
8938-9101,7.5,2,5.5,2,0,2,0,0
8939-12703,93,96,3,2,0,2,0,0
8939-12704,130.5,132,1.5,2,0,2,0,0
8939-12705,242.5,241.5,1,2,0,2,0,0
8939-1902,155.5,162,6.5,2,0,2,0,0
8939-3701,354,5.5,11.5,2,0,2,0,0
8939-3702,125.5,121.5,4,2,0,2,0,0
8939-3703,272,91,179,2,0,2,0,0
8939-6101,345,330.5,14.5,2,0,2,0,0
8939-6102,255.5,240,15.5,2,0,2,0,0
8940-12702,314,321.5,7.5,2,0,2,0,0
8940-12703,245.5,250.5,5,2,0,2,0,0
8940-12705,298.5,288,10.5,2,0,2,0,0
8940-1902,273.5,276,2.5,2,0,2,0,0
8940-3703,163.5,164.5,1,2,0,2,0,0
8940-6101,4.5,12,7.5,2,0,2,0,0
8941-12702,87,83,4,2,0,2,0,0
8941-12705,324,335,11,2,0,2,0,0
8941-1901,275,283,8,2,0,2,0,0
8941-3702,261.5,262.5,1,2,0,2,0,0
8941-3703,165,156,9,2,0,2,0,0
8941-6102,95.5,96,0.5,2,0,2,0,0
8941-6103,327.5,329,1.5,2,0,2,0,0
8941-6104,294.5,298.5,4,2,0,2,0,0
8941-9102,283.5,281,2.5,2,0,2,0,0
8942-12702,99,97.5,1.5,2,0,2,0,0
8942-1901,240.5,238.5,2,2,0,2,0,0
8942-6104,221.5,218.5,3,2,0,2,0,0
8942-9102,13,20.5,7.5,2,0,2,0,0
8943-12701,304.5,305.5,1,2,0,2,0,0
8943-12702,269,269,0,2,0,2,0,0
8943-1901,292.5,298.5,6,2,0,2,0,0
8943-1902,119.5,42,77.5,2,0,2,0,0
8943-3702,108,116.5,8.5,2,0,2,0,0
8943-3703,159.5,164,4.5,2,0,2,0,0
8943-6102,221.5,232.5,11,2,0,2,0,0
8944-12702,159.5,164,4.5,2,0,2,0,0
8944-12703,113,122.5,9.5,2,0,2,0,0
8944-12704,146,145.5,0.5,2,0,2,0,0
8944-12705,248,246,2,2,0,2,0,0
8944-3701,201.5,201.5,0,2,0,2,0,0
8944-3703,178.5,178,0.5,2,0,2,0,0
8944-3704,262,259.5,2.5,2,0,2,0,0
8944-6103,26,21.5,4.5,2,0,2,0,0
8945-12701,175,183.5,8.5,2,0,2,0,0
8945-12702,68,70,2,2,0,2,0,0
8945-12704,280.5,279.5,1,2,0,2,0,0
8945-12705,342,342.5,0.5,2,0,2,0,0
8945-1901,189,191.5,2.5,2,0,2,0,0
8945-3703,242,229.5,12.5,2,0,2,0,0
8945-6101,212.5,214.5,2,2,0,2,0,0
8945-6103,2.5,1,1.5,2,0,2,0,0
8945-6104,149.5,171,21.5,2,0,2,0,0
8945-9101,58.5,49.5,9,2,0,2,0,0
8945-9102,294.5,295,0.5,2,0,2,0,0
8946-12702,316,316,0,2,0,2,0,0
8946-1901,281,213,68,2,0,2,0,0
8946-1902,5.5,359,6.5,2,0,2,0,0
8946-3703,192.5,156,36.5,2,0,2,0,0
8946-3704,131,134.5,3.5,2,0,2,0,0
8946-6101,107.5,107.5,0,2,0,2,0,0
8946-6102,167,342,175,2,0,2,0,0
8946-6103,179,175,4,2,0,2,0,0
8947-12701,79,80,1,2,0,2,0,0
8947-12703,218,223.5,5.5,2,0,2,0,0
8947-12704,242,245,3,2,0,2,0,0
8947-12705,75,76.5,1.5,2,0,2,0,0
8947-6103,129.5,139.5,10,2,0,2,0,0
8947-9101,206.5,205.5,1,2,0,2,0,0
8947-9102,24.5,26,1.5,2,0,2,0,0
8948-12701,101.5,98.5,3,2,0,2,0,0
8948-12702,2,352.5,9.5,2,0,2,0,0
8948-12703,154.5,153,1.5,2,0,2,0,0
8948-12705,6.5,5.5,1,2,0,2,0,0
8948-1901,22,13,9,2,0,2,0,0
8948-3702,207,207.5,0.5,2,0,2,0,0
8948-3704,324,319,5,2,0,2,0,0
8948-6101,159.5,161,1.5,2,0,2,0,0
8949-12703,269.5,259,10.5,2,0,2,0,0
8950-12705,252.5,259.5,7,2,0,2,0,0
8950-1901,137.5,136.5,1,2,0,2,0,0
8950-9101,159,147.5,11.5,2,0,2,0,0
8951-12701,284.5,285,0.5,2,0,2,0,0
8951-12705,321.5,321.5,0,2,0,2,0,0
8952-12701,22,25,3,2,0,2,0,0
8952-12702,135.5,111,24.5,2,0,2,0,0
8952-12703,16,16,0,2,0,2,0,0
8952-12705,267,263.5,3.5,2,0,2,0,0
8952-3701,95,86.5,8.5,2,0,2,0,0
8952-3702,209.5,207.5,2,2,0,2,0,0
8952-3703,199.5,196,3.5,2,0,2,0,0
8952-3704,292.5,259.5,33,2,0,2,0,0
8952-6103,186,190,4,2,0,2,0,0
8952-6104,224,222,2,2,0,2,0,0
8952-9101,205.5,205,0.5,2,0,2,0,0
8952-9102,42,40.5,1.5,2,0,2,0,0
8977-12701,188.5,191,2.5,2,0,2,0,0
8977-12702,220,234.5,14.5,2,0,2,0,0
8977-12703,8.5,6.5,2,2,0,2,0,0
8977-12704,165.5,131,34.5,2,0,2,0,0
8977-3704,231.5,174.5,57,2,0,2,0,0
8977-6101,263,266,3,2,0,2,0,0
8977-6102,172.5,171,1.5,2,0,2,0,0
8977-6103,18,19,1,2,0,2,0,0
8977-6104,73,78,5,2,0,2,0,0
8977-9101,193.5,192.5,1,2,0,2,0,0
8977-9102,179.5,174,5.5,2,0,2,0,0
8978-12701,297.5,296,1.5,2,0,2,0,0
8978-12703,148,149,1,2,0,2,0,0
8978-12704,172.5,172.5,0,2,0,2,0,0
8978-1901,217.5,220.5,3,2,0,2,0,0
8978-3701,201.5,196.5,5,2,0,2,0,0
8978-6101,261.5,266,4.5,2,0,2,0,0
8978-6102,78.5,83.5,5,2,0,2,0,0
8978-6103,48.5,51,2.5,2,0,2,0,0
8978-6104,149,161,12,2,0,2,0,0
8978-9101,276,276,0,2,0,2,0,0
8978-9102,323.5,320.5,3,2,0,2,0,0
8979-12701,120,119.5,0.5,2,0,2,0,0
8979-12705,266,266,0,2,0,2,0,0
8979-1901,213.5,47.5,166,2,0,2,0,0
8979-3702,352,353,1,2,0,2,0,0
8979-3703,317,138.5,178.5,2,0,2,0,0
8979-3704,140.5,139,1.5,2,0,2,0,0
8979-6101,197.5,194.5,3,2,0,2,0,0
8979-6102,231,230.5,0.5,2,0,2,0,0
8979-6104,130,129.5,0.5,2,0,2,0,0
8979-9101,332.5,331.5,1,2,0,2,0,0
8980-1901,294.5,299.5,5,2,0,2,0,0
8980-1902,182,358,176,2,0,2,0,0
8980-3702,13.5,18,4.5,2,0,2,0,0
8981-12703,121.5,122.5,1,2,0,2,0,0
8981-12704,247.5,247,0.5,2,0,2,0,0
8981-1901,243.5,244,0.5,2,0,2,0,0
8981-1902,70.5,269.5,161,2,0,2,0,0
8981-3701,275,285.5,10.5,2,0,2,0,0
8981-3702,54,45,9,2,0,2,0,0
8981-3703,296,302.5,6.5,2,0,2,0,0
8981-6101,29.5,30,0.5,2,0,2,0,0
8981-6103,218.5,220,1.5,2,0,2,0,0
8981-9101,46,45.5,0.5,2,0,2,0,0
8982-12701,130.5,132,1.5,2,0,2,0,0
8982-12704,48,29.5,18.5,2,0,2,0,0
8982-12705,153.5,158,4.5,2,0,2,0,0
8982-1901,13,17,4,2,0,2,0,0
8982-1902,333.5,331,2.5,2,0,2,0,0
8982-3701,119.5,118.5,1,2,0,2,0,0
8982-6101,205,204,1,2,0,2,0,0
8982-6103,226,245,19,2,0,2,0,0
8982-6104,334.5,335.5,1,2,0,2,0,0
8982-9102,265,264.5,0.5,2,0,2,0,0
8983-12701,71.5,71.5,0,2,0,2,0,0
8983-12705,62.5,64.5,2,2,0,2,0,0
8983-3703,354.5,355.5,1,2,0,2,0,0
8983-3704,316,309.5,6.5,2,0,2,0,0
8983-6101,203,203,0,2,0,2,0,0
8983-6102,255,258.5,3.5,2,0,2,0,0
8983-6103,130,136.5,6.5,2,0,2,0,0
8983-6104,124,122.5,1.5,2,0,2,0,0
8983-9101,145.5,149,3.5,2,0,2,0,0
8984-12704,120.5,115.5,5,2,0,2,0,0
8984-12705,50,50,0,2,0,2,0,0
8984-3704,175.5,176.5,1,2,0,2,0,0
8984-6101,159.5,154.5,5,2,0,2,0,0
8984-6103,335,332,3,2,0,2,0,0
8984-9102,146.5,145,1.5,2,0,2,0,0
8985-12701,263,262.5,0.5,2,0,2,0,0
8985-12702,107.5,106.5,1,2,0,2,0,0
8985-12703,289,287.5,1.5,2,0,2,0,0
8985-12704,218.5,221,2.5,2,0,2,0,0
8985-1902,319.5,329.5,10,2,0,2,0,0
8985-3701,152,142,10,2,0,2,0,0
8985-3703,71,46.5,24.5,2,0,2,0,0
8985-6102,252,249,3,2,0,2,0,0
8985-6103,112.5,112.5,0,2,0,2,0,0
8985-9102,305,305,0,2,0,2,0,0
8986-12705,89,91,2,2,0,2,0,0
8986-1901,105,106,1,2,0,2,0,0
8986-3701,135,127,8,2,0,2,0,0
8986-3702,196.5,196,0.5,2,0,2,0,0
8986-6101,153.5,154.5,1,2,0,2,0,0
8986-9101,252.5,252.5,0,2,0,2,0,0
8986-9102,86.5,87.5,1,2,0,2,0,0
8987-12702,137,140,3,2,0,2,0,0
8987-12703,112.5,115.5,3,2,0,2,0,0
8987-3701,60.5,59.5,1,2,0,2,0,0
8987-3702,33,30.5,2.5,2,0,2,0,0
8987-3703,135,135,0,2,0,2,0,0
8987-3704,190,183,7,2,0,2,0,0
8987-6102,324.5,349,24.5,2,0,2,0,0
8987-9102,303.5,299,4.5,2,0,2,0,0
8988-12703,103,91,12,2,0,2,0,0
8988-12704,22.5,26,3.5,2,0,2,0,0
8988-12705,236.5,233.5,3,2,0,2,0,0
8988-3703,120.5,130,9.5,2,0,2,0,0
8988-3704,23,33,10,2,0,2,0,0
8988-6101,103,93,10,2,0,2,0,0
8988-6102,131,136,5,2,0,2,0,0
8988-6103,317.5,120,162.5,2,0,2,0,0
8988-6104,210,206.5,3.5,2,0,2,0,0
8988-9101,357.5,357,0.5,2,0,2,0,0
8988-9102,161.5,177,15.5,2,0,2,0,0
8989-12702,189,189.5,0.5,2,0,2,0,0
8989-1901,346.5,344,2.5,2,0,2,0,0
8989-1902,262.5,257.5,5,2,0,2,0,0
8989-3701,316,316.5,0.5,2,0,2,0,0
8989-3703,217,214,3,2,0,2,0,0
8989-6101,199,199,0,2,0,2,0,0
8989-6104,104,101,3,2,0,2,0,0
8989-9102,228.5,231,2.5,2,0,2,0,0
8990-12701,26.5,22,4.5,2,0,2,0,0
8990-12705,56,46,10,2,0,2,0,0
8990-1902,75.5,75,0.5,2,0,2,0,0
8990-6103,179,182,3,2,0,2,0,0
8990-9101,291,292,1,2,0,2,0,0
8990-9102,215,215.5,0.5,2,0,2,0,0
8991-12703,70.5,76,5.5,2,0,2,0,0
8991-12704,145,124.5,20.5,2,0,2,0,0
8991-12705,319.5,311,8.5,2,0,2,0,0
8991-3701,316.5,306,10.5,2,0,2,0,0
8991-3703,43.5,36.5,7,2,0,2,0,0
8991-6101,156.5,154.5,2,2,0,2,0,0
8991-6104,199,188,11,2,0,2,0,0
8991-9101,261.5,267.5,6,2,0,2,0,0
8991-9102,144,148,4,2,0,2,0,0
8992-12701,61,52.5,8.5,2,0,2,0,0
8992-12702,9,8.5,0.5,2,0,2,0,0
8992-12703,162,160.5,1.5,2,0,2,0,0
8992-12704,322,319.5,2.5,2,0,2,0,0
8992-1902,109,110,1,2,0,2,0,0
8992-3701,266.5,230,36.5,2,0,2,0,0
8992-3702,359,360,1,2,0,2,0,0
8992-3703,318.5,330.5,12,2,0,2,0,0
8992-3704,358.5,178.5,180,2,0,2,0,0
8992-6101,332,336,4,2,0,2,0,0
8992-6102,312.5,285,27.5,2,0,2,0,0
8992-6103,348,346.5,1.5,2,0,2,0,0
8992-9101,27,27,0,2,0,2,0,0
8992-9102,55.5,40.5,15,2,0,2,0,0
8993-12701,135,137.5,2.5,2,0,2,0,0
8993-12702,283.5,284.5,1,2,0,2,0,0
8993-12705,13.5,14.5,1,2,0,2,0,0
8993-3701,249,239.5,9.5,2,0,2,0,0
8993-3702,328.5,325.5,3,2,0,2,0,0
8993-3703,226.5,229.5,3,2,0,2,0,0
8993-6102,126.5,128.5,2,2,0,2,0,0
8993-6103,101,101,0,2,0,2,0,0
8993-9102,33.5,33,0.5,2,0,2,0,0
8994-12701,256,256,0,2,0,2,0,0
8994-12702,95,103.5,8.5,2,0,2,0,0
8994-12703,341,342.5,1.5,2,0,2,0,0
8994-12704,80.5,74.5,6,2,0,2,0,0
8994-12705,70.5,73.5,3,2,0,2,0,0
8994-1901,249.5,248.5,1,2,0,2,0,0
8994-1902,184,205.5,21.5,2,0,2,0,0
8994-3701,281,282.5,1.5,2,0,2,0,0
8994-3704,59.5,57,2.5,2,0,2,0,0
8994-6101,126,132,6,2,0,2,0,0
8994-6103,63.5,72.5,9,2,0,2,0,0
8994-9102,57.5,70,12.5,2,0,2,0,0
8995-12705,358,357.5,0.5,2,0,2,0,0
8995-1902,262.5,267.5,5,2,0,2,0,0
8995-6104,249,251,2,2,0,2,0,0
8996-12701,38,37.5,0.5,2,0,2,0,0
8996-12702,74.5,74,0.5,2,0,2,0,0
8996-12703,87.5,87,0.5,2,0,2,0,0
8996-12704,276,276.5,0.5,2,0,2,0,0
8996-12705,144,145,1,2,0,2,0,0
8996-3701,293,197,96,2,0,2,0,0
8996-3703,323,322.5,0.5,2,0,2,0,0
8996-6101,187,189,2,2,0,2,0,0
8996-9102,239.5,239.5,0,2,0,2,0,0
8997-12701,146,146.5,0.5,2,0,2,0,0
8997-12704,273.5,279,5.5,2,0,2,0,0
8997-1901,90.5,86,4.5,2,0,2,0,0
8997-1902,348,2,14,2,0,2,0,0
8997-3703,309.5,289.5,20,2,0,2,0,0
8997-6102,269.5,269.5,0,2,0,2,0,0
8997-6103,199.5,194.5,5,2,0,2,0,0
8997-6104,176,183,7,2,0,2,0,0
8997-9102,318,318,0,2,0,2,0,0
8998-12701,134,139,5,2,0,2,0,0
8998-12702,57.5,57.5,0,2,0,2,0,0
8998-12704,68,72.5,4.5,2,0,2,0,0
8998-12705,188.5,187.5,1,2,0,2,0,0
8998-1902,228,206.5,21.5,2,0,2,0,0
8998-3701,308,333,25,2,0,2,0,0
8998-6103,137.5,152.5,15,2,0,2,0,0
8998-9102,280.5,290.5,10,2,0,2,0,0
8999-12701,191,188.5,2.5,2,0,2,0,0
8999-12703,253,243.5,9.5,2,0,2,0,0
8999-1901,55,68,13,2,0,2,0,0
8999-3701,289.5,293.5,4,2,0,2,0,0
8999-6101,72.5,53,19.5,2,0,2,0,0
8999-6103,57,56.5,0.5,2,0,2,0,0
9000-12702,266.5,269,2.5,2,0,2,0,0
9000-12705,177,177,0,2,0,2,0,0
9000-3701,276.5,282,5.5,2,0,2,0,0
9000-6101,91,18,73,2,0,2,0,0
9000-6102,117.5,133.5,16,2,0,2,0,0
9001-1902,124.5,264.5,140,2,0,2,0,0
9001-3704,151,150,1,2,0,2,0,0
9001-6104,94,85.5,8.5,2,0,2,0,0
9001-9101,99,99,0,2,0,2,0,0
9002-12701,323,308.5,14.5,2,0,2,0,0
9002-12704,31,34.5,3.5,2,0,2,0,0
9002-12705,134,136,2,2,0,2,0,0
9002-1901,207.5,210.5,3,2,0,2,0,0
9002-3704,191,192,1,2,0,2,0,0
9002-6101,161.5,153,8.5,2,0,2,0,0
9024-12701,329,329,0,2,0,2,0,0
9024-12705,5.5,5.5,0,2,0,2,0,0
9024-1902,88,72,16,2,0,2,0,0
9024-6102,116,115,1,2,0,2,0,0
9024-9101,214,213.5,0.5,2,0,2,0,0
9024-9102,109,111,2,2,0,2,0,0
9025-12704,168.5,168.5,0,2,0,2,0,0
9025-12705,166,168.5,2.5,2,0,2,0,0
9025-1902,225.5,231,5.5,2,0,2,0,0
9025-3702,169.5,172.5,3,2,0,2,0,0
9025-3704,7.5,350,17.5,2,0,2,0,0
9025-6103,70,74,4,2,0,2,0,0
9025-6104,19.5,19,0.5,2,0,2,0,0
9025-9102,307.5,318,10.5,2,0,2,0,0
9026-12701,9,21.5,12.5,2,0,2,0,0
9026-12702,113,110.5,2.5,2,0,2,0,0
9026-12703,338.5,352,13.5,2,0,2,0,0
9026-12705,147.5,146,1.5,2,0,2,0,0
9026-3703,196,191.5,4.5,2,0,2,0,0
9026-3704,69.5,242,172.5,2,0,2,0,0
9026-6102,208.5,211.5,3,2,0,2,0,0
9026-6103,54,50.5,3.5,2,0,2,0,0
9026-6104,276.5,278,1.5,2,0,2,0,0
9026-9101,245.5,247,1.5,2,0,2,0,0
9027-12701,261,260,1,2,0,2,0,0
9027-12702,264,262,2,2,0,2,0,0
9027-12703,311.5,311.5,0,2,0,2,0,0
9027-12704,314.5,314,0.5,2,0,2,0,0
9027-3701,48.5,55,6.5,2,0,2,0,0
9027-3702,68,75.5,7.5,2,0,2,0,0
9027-6101,118,146.5,28.5,2,0,2,0,0
9027-6102,103,93,10,2,0,2,0,0
9027-6103,303.5,300,3.5,2,0,2,0,0
9027-9101,15,12,3,2,0,2,0,0
9027-9102,301.5,284.5,17,2,0,2,0,0
9028-12701,221,221.5,0.5,2,0,2,0,0
9028-12702,137,139,2,2,0,2,0,0
9028-12703,306,306,0,2,0,2,0,0
9028-12704,54,52,2,2,0,2,0,0
9028-12705,107.5,107,0.5,2,0,2,0,0
9028-6101,324.5,320,4.5,2,0,2,0,0
9028-9101,202,205,3,2,0,2,0,0
9028-9102,348,344,4,2,0,2,0,0
9029-12701,181,192,11,2,0,2,0,0
9029-12702,93.5,96.5,3,2,0,2,0,0
9029-12704,111.5,111,0.5,2,0,2,0,0
9029-12705,164,161.5,2.5,2,0,2,0,0
9029-3702,277,274.5,2.5,2,0,2,0,0
9029-6102,54,52.5,1.5,2,0,2,0,0
9029-6104,40,53,13,2,0,2,0,0
9029-9101,240,235,5,2,0,2,0,0
9030-12702,32,37,5,2,0,2,0,0
9030-12704,68.5,72,3.5,2,0,2,0,0
9030-3702,352.5,1,8.5,2,0,2,0,0
9030-3703,268.5,260.5,8,2,0,2,0,0
9030-3704,172.5,168.5,4,2,0,2,0,0
9030-9102,98,96.5,1.5,2,0,2,0,0
9031-12704,345,330.5,14.5,2,0,2,0,0
9031-12705,24.5,24.5,0,2,0,2,0,0
9031-1902,168.5,172,3.5,2,0,2,0,0
9031-3702,279.5,286.5,7,2,0,2,0,0
9031-3703,12,35,23,2,0,2,0,0
9031-3704,237,171,66,2,0,2,0,0
9031-6102,141,158,17,2,0,2,0,0
9031-6103,20,19,1,2,0,2,0,0
9031-6104,328.5,342,13.5,2,0,2,0,0
9032-12701,276,274,2,2,0,2,0,0
9032-12702,332.5,327,5.5,2,0,2,0,0
9032-12703,271.5,279.5,8,2,0,2,0,0
9032-12704,154,143,11,2,0,2,0,0
9032-3704,63,60.5,2.5,2,0,2,0,0
9032-6101,146.5,147.5,1,2,0,2,0,0
9032-6104,33,339.5,53.5,2,0,2,0,0
9032-9101,245.5,254.5,9,2,0,2,0,0
9033-12701,267,264,3,2,0,2,0,0
9033-12705,75.5,76.5,1,2,0,2,0,0
9033-1902,280,292.5,12.5,2,0,2,0,0
9033-3702,327,328,1,2,0,2,0,0
9033-3703,332.5,336,3.5,2,0,2,0,0
9033-3704,243,253.5,10.5,2,0,2,0,0
9033-6101,189.5,185.5,4,2,0,2,0,0
9033-6102,160.5,156.5,4,2,0,2,0,0
9033-9102,63,68,5,2,0,2,0,0
9034-12701,281.5,279,2.5,2,0,2,0,0
9034-12703,106,104,2,2,0,2,0,0
9034-12704,347,47,60,2,0,2,0,0
9034-12705,166,170,4,2,0,2,0,0
9034-3702,65.5,69,3.5,2,0,2,0,0
9034-6103,234.5,240,5.5,2,0,2,0,0
9035-12702,236,237,1,2,0,2,0,0
9035-12703,188,189,1,2,0,2,0,0
9035-3702,328.5,324,4.5,2,0,2,0,0
9035-3704,151,147.5,3.5,2,0,2,0,0
9035-6101,356,301,55,2,0,2,0,0
9035-6102,337.5,321,16.5,2,0,2,0,0
9035-9101,99.5,99.5,0,2,0,2,0,0
9036-12704,25,18.5,6.5,2,0,2,0,0
9036-12705,71,71,0,2,0,2,0,0
9036-1901,184,189.5,5.5,2,0,2,0,0
9036-3701,203,169,34,2,0,2,0,0
9036-3703,238,172.5,65.5,2,0,2,0,0
9036-6101,23,23,0,2,0,2,0,0
9036-6102,203,202,1,2,0,2,0,0
9036-6103,267.5,254.5,13,2,0,2,0,0
9036-6104,164,155.5,8.5,2,0,2,0,0
