plateifu,stellar_pa,halpha_pa,classification,STEL_QUAL,GAS_QUAL,STEL_FEATURE,GAS_FEATURE,GAS_NOTES
8438-3701,38.5,40.0,3,2,2,0,0,0
8438-3702,168.5,167.5,3,2,2,0,0,0
8438-6104,195.5,186.0,3,2,2,0,0,0
8438-9101,227.0,227.5,3,2,2,0,0,0
8438-9102,113.0,97.0,3,2,2,0,0,0
8439-12701,23.5,23.0,3,2,2,0,0,0
8439-12702,30.5,31.5,3,2,2,0,0,0
8439-12703,169.5,171.5,3,2,2,0,0,0
8439-12705,271.0,254.5,3,2,2,0,0,0
8439-3701,139.0,201.5,3,2,2,0,0,0
8439-3703,252.5,250.5,3,2,2,0,0,0
8439-6101,136.0,134.5,3,2,2,0,0,0
8439-6102,225.5,221.0,3,2,2,0,0,0
8439-6103,163.5,163.5,3,2,2,0,0,0
8439-6104,5.5,107.0,3,2,2,0,0,0
8439-9102,313.0,306.5,3,2,2,0,0,0
8440-12701,282.0,285.5,3,2,2,0,0,0
8440-12703,220.5,219.0,3,2,2,0,0,0
8440-12704,148.5,148.0,3,2,2,0,0,0
8440-12705,184.0,184.0,3,2,2,0,0,0
8440-1901,345.0,346.0,3,2,2,0,0,0
8440-1902,35.0,40.5,3,2,2,0,0,0
8440-3701,314.0,307.0,3,2,2,0,0,0
8440-3702,223.5,218.5,3,2,2,0,0,0
8440-3703,77.0,79.5,3,2,2,0,0,0
8440-6102,132.0,129.0,3,2,2,0,0,0
8440-9101,340.5,349.0,3,2,2,0,0,0
8440-9102,71.5,74.0,3,2,2,0,0,0
8442-12702,114.0,122.0,3,2,2,0,0,0
8442-12703,264.0,264.0,3,2,2,0,0,0
8442-12704,127.5,126.0,3,2,2,0,0,0
8442-12705,88.0,85.5,3,2,2,0,0,0
8442-1901,56.0,268.0,3,2,2,0,0,0
8442-3702,143.5,153.0,3,2,2,0,0,0
8442-3704,292.0,293.0,3,2,2,0,0,0
8442-6101,222.5,220.0,3,2,2,0,0,0
8442-6102,86.0,94.0,3,2,2,0,0,0
8442-6103,358.5,1.0,3,2,2,0,0,0
8442-9102,194.5,198.5,3,2,2,0,0,0
8443-12702,47.0,47.5,3,2,2,0,0,0
8443-12703,119.0,120.0,3,2,2,0,0,0
8443-12704,186.0,187.5,3,2,2,0,0,0
8443-12705,51.0,51.5,3,2,2,0,0,0
8443-1902,267.0,93.0,3,2,2,0,0,0
8443-3701,91.0,107.5,3,2,2,0,0,0
8443-3702,285.5,287.0,3,2,2,0,0,0
8443-6101,67.0,216.0,3,2,2,0,0,0
8443-6102,309.0,316.0,3,2,2,0,0,0
8443-6103,332.0,332.0,3,2,2,0,0,0
8443-6104,299.5,320.0,3,2,2,0,0,0
8443-9101,48.5,47.0,3,2,2,0,0,0
8443-9102,221.5,223.5,3,2,2,0,0,0
8444-1901,268.0,263.5,3,2,2,0,0,0
8444-1902,255.0,274.5,3,2,2,0,0,0
8444-3701,258.5,75.5,3,2,2,0,0,0
8444-3702,28.0,31.0,3,2,2,0,0,0
8444-3704,81.0,82.0,3,2,2,0,0,0
8444-6102,31.0,31.5,3,2,2,0,0,0
8444-6104,198.5,198.0,3,2,2,0,0,0
8444-9101,2.0,359.0,3,2,2,0,0,0
8444-9102,270.5,271.0,3,2,2,0,0,0
8445-12701,153.0,153.0,3,2,2,0,0,0
8445-12702,228.0,225.5,3,2,2,0,0,0
8445-12704,8.5,12.5,3,2,2,0,0,0
8445-12705,269.5,263.5,3,2,2,0,0,0
8445-1902,237.5,229.5,3,2,2,0,0,0
8445-3701,81.0,80.5,3,2,2,0,0,0
8445-3702,161.0,148.0,3,2,2,0,0,0
8445-6103,50.0,49.5,3,2,2,0,0,0
8445-9101,145.0,143.5,3,2,2,0,0,0
8445-9102,53.5,57.0,3,2,2,0,0,0
8446-12701,256.0,257.0,3,2,2,0,0,0
8446-12702,115.0,103.5,3,2,2,0,0,0
8446-12703,216.0,218.5,3,2,2,0,0,0
8446-12704,16.5,14.5,3,2,2,0,0,0
8446-12705,115.0,124.0,3,2,2,0,0,0
8446-1902,62.5,249.5,3,2,2,0,0,0
8446-3701,326.5,342.0,3,2,2,0,0,0
8446-3703,251.5,259.5,3,2,2,0,0,0
8446-3704,92.0,91.5,3,2,2,0,0,0
8446-9101,10.5,11.0,3,2,2,0,0,0
8447-1902,280.5,185.0,3,2,2,0,0,0
8447-3701,355.5,356.5,3,2,2,0,0,0
8447-3704,237.0,234.0,3,2,2,0,0,0
8447-6101,356.0,3.0,3,2,2,0,0,0
8447-6103,324.0,257.0,3,2,2,0,0,0
8448-12702,146.5,148.0,3,2,2,0,0,0
8448-12703,230.0,231.0,3,2,2,0,0,0
8448-12704,316.5,325.0,3,2,2,0,0,0
8448-3701,343.5,129.5,3,2,2,0,0,0
8448-3702,25.5,20.5,3,2,2,0,0,0
8448-3703,323.0,302.0,3,2,2,0,0,0
8448-6102,112.0,120.0,3,2,2,0,0,0
8448-6103,326.0,327.5,3,2,2,0,0,0
8448-6104,76.0,77.5,3,2,2,0,0,0
8448-9101,80.5,86.5,3,2,2,0,0,0
8449-12702,90.5,89.0,3,2,2,0,0,0
8449-12703,53.0,45.5,3,2,2,0,0,0
8449-12704,275.0,269.0,3,2,2,0,0,0
8449-12705,136.0,135.5,3,2,2,0,0,0
8449-3701,52.0,45.0,3,2,2,0,0,0
8449-6103,200.5,204.5,3,2,2,0,0,0
8449-9102,230.0,224.5,3,2,2,0,0,0
8450-12701,226.0,233.5,3,2,2,0,0,0
8450-12702,323.5,340.5,3,2,2,0,0,0
8450-12703,120.5,118.5,3,2,2,0,0,0
8450-12704,285.5,282.5,3,2,2,0,0,0
8450-12705,128.5,129.5,3,2,2,0,0,0
8450-1902,197.0,197.5,3,2,2,0,0,0
8450-3703,319.5,323.0,3,2,2,0,0,0
8450-6101,324.0,327.5,3,2,2,0,0,0
8450-6102,354.5,351.5,3,2,2,0,0,0
8450-6103,173.0,172.5,3,2,2,0,0,0
8450-6104,102.5,93.0,3,2,2,0,0,0
8450-9101,289.5,288.5,3,2,2,0,0,0
8450-9102,182.0,191.0,3,2,2,0,0,0
8451-12702,314.5,108.0,3,2,2,0,0,0
8451-12704,307.5,307.5,3,2,2,0,0,0
8451-12705,50.0,50.0,3,2,2,0,0,0
8451-3701,221.5,222.5,3,2,2,0,0,0
8451-3702,15.5,37.5,3,2,2,0,0,0
8451-6101,130.5,132.5,3,2,2,0,0,0
8452-12702,237.0,252.0,3,2,2,0,0,0
8452-12703,67.5,66.0,3,2,2,0,0,0
8452-12705,267.0,257.0,3,2,2,0,0,0
8452-1901,35.0,55.5,3,2,2,0,0,0
8452-1902,16.5,18.5,3,2,2,0,0,0
8452-3703,279.5,282.5,3,2,2,0,0,0
8452-3704,256.0,253.5,3,2,2,0,0,0
8452-6101,73.0,76.5,3,2,2,0,0,0
8452-6102,304.5,299.0,3,2,2,0,0,0
8452-9102,122.0,118.5,3,2,2,0,0,0
8453-12701,287.0,285.5,3,2,2,0,0,0
8453-12703,147.5,149.0,3,2,2,0,0,0
8453-12705,154.0,152.5,3,2,2,0,0,0
8453-1902,229.5,230.0,3,2,2,0,0,0
8453-3702,3.5,2.0,3,2,2,0,0,0
8453-6101,213.0,220.5,3,2,2,0,0,0
8453-9102,258.5,258.0,3,2,2,0,0,0
8454-12702,242.0,240.0,3,2,2,0,0,0
8454-12703,189.5,189.5,3,2,2,0,0,0
8454-3701,153.0,158.0,3,2,2,0,0,0
8454-3702,347.0,350.5,3,2,2,0,0,0
8454-6101,88.5,87.5,3,2,2,0,0,0
8454-6104,1.0,2.0,3,2,2,0,0,0
8454-9102,15.0,14.5,3,2,2,0,0,0
8455-12701,215.5,230.0,3,2,2,0,0,0
8455-3701,350.5,349.0,3,2,2,0,0,0
8455-3702,280.0,281.0,3,2,2,0,0,0
8455-6101,254.5,254.5,3,2,2,0,0,0
8455-6102,129.0,115.5,3,2,2,0,0,0
8455-9101,152.0,174.5,3,2,2,0,0,0
8456-12703,251.5,254.5,3,2,2,0,0,0
8456-12704,240.5,248.5,3,2,2,0,0,0
8456-12705,33.0,23.5,3,2,2,0,0,0
8456-1902,120.5,217.5,3,2,2,0,0,0
8456-3704,348.5,169.0,3,2,2,0,0,0
8456-6101,310.0,314.0,3,2,2,0,0,0
8456-6102,97.0,93.5,3,2,2,0,0,0
8456-9102,237.5,233.0,3,2,2,0,0,0
8458-12702,250.0,252.5,3,2,2,0,0,0
8458-12704,18.5,16.5,3,2,2,0,0,0
8458-12705,234.0,236.5,3,2,2,0,0,0
8458-3701,24.0,173.0,3,2,2,0,0,0
8458-3702,72.0,74.0,3,2,2,0,0,0
8458-3703,161.0,153.0,3,2,2,0,0,0
8458-3704,330.5,337.0,3,2,2,0,0,0
8458-6104,239.5,252.0,3,2,2,0,0,0
8459-12702,143.0,157.0,3,2,2,0,0,0
8459-12703,303.0,309.5,3,2,2,0,0,0
8459-12704,140.0,143.5,3,2,2,0,0,0
8459-12705,342.0,342.5,3,2,2,0,0,0
8459-1901,260.5,264.0,3,2,2,0,0,0
8459-3702,106.0,103.5,3,2,2,0,0,0
8459-3703,35.0,28.5,3,2,2,0,0,0
8459-3704,86.0,100.0,3,2,2,0,0,0
8459-6101,75.5,72.0,3,2,2,0,0,0
8459-9102,136.0,150.0,3,2,2,0,0,0
8461-12704,307.5,303.0,3,2,2,0,0,0
8461-12705,191.5,184.5,3,2,2,0,0,0
8461-6101,46.0,51.0,3,2,2,0,0,0
8461-6102,91.5,85.5,3,2,2,0,0,0
8461-6103,331.5,341.0,3,2,2,0,0,0
8462-12701,238.5,230.5,3,2,2,0,0,0
8462-12703,202.0,200.0,3,2,2,0,0,0
8462-12705,344.0,343.5,3,2,2,0,0,0
8462-3701,115.5,115.0,3,2,2,0,0,0
8462-3703,268.0,278.0,3,2,2,0,0,0
8462-6101,241.0,243.0,3,2,2,0,0,0
8462-6104,143.5,140.0,3,2,2,0,0,0
8462-9101,37.0,35.0,3,2,2,0,0,0
8462-9102,318.5,319.0,3,2,2,0,0,0
8464-12701,89.0,89.5,3,2,2,0,0,0
8464-12703,39.0,46.5,3,2,2,0,0,0
8464-12704,140.5,147.5,3,2,2,0,0,0
8464-1902,160.5,176.0,3,2,2,0,0,0
8464-3701,224.0,223.0,3,2,2,0,0,0
8464-3702,300.0,325.0,3,2,2,0,0,0
8464-3704,252.0,254.0,3,2,2,0,0,0
8464-6102,220.5,216.0,3,2,2,0,0,0
8464-6104,235.0,231.5,3,2,2,0,0,0
8464-9102,113.0,115.0,3,2,2,0,0,0
8465-12701,102.5,105.0,3,2,2,0,0,0
8465-12703,280.0,273.0,3,2,2,0,0,0
8465-12704,91.5,265.5,3,2,2,0,0,0
8465-12705,48.5,51.0,3,2,2,0,0,0
8465-1901,203.0,197.5,3,2,2,0,0,0
8465-3703,218.5,216.0,3,2,2,0,0,0
8465-6102,264.5,257.0,3,2,2,0,0,0
8465-6103,225.5,224.5,3,2,2,0,0,0
8465-9102,71.5,70.5,3,2,2,0,0,0
8466-12702,320.0,318.5,3,2,2,0,0,0
8466-12704,197.0,196.5,3,2,2,0,0,0
8466-12705,184.0,188.0,3,2,2,0,0,0
8466-1901,236.5,140.0,3,2,2,0,0,0
8466-1902,98.5,272.0,3,2,2,0,0,0
8466-3701,224.0,279.5,3,2,2,0,0,0
8466-3702,206.5,214.0,3,2,2,0,0,0
8466-9101,89.0,87.5,3,2,2,0,0,0
8481-12701,325.0,324.5,3,2,2,0,0,0
8481-12702,186.0,170.0,3,2,2,0,0,0
8481-12703,59.0,57.5,3,2,2,0,0,0
8481-12704,104.0,103.0,3,2,2,0,0,0
8481-1902,117.0,121.0,3,2,2,0,0,0
8481-3701,53.0,63.0,3,2,2,0,0,0
8482-12701,337.5,351.5,3,2,2,0,0,0
8482-12703,175.5,176.0,3,2,2,0,0,0
8482-12705,117.0,116.5,3,2,2,0,0,0
8482-1902,146.5,145.5,3,2,2,0,0,0
8482-3702,13.0,14.0,3,2,2,0,0,0
8482-3703,122.0,124.0,3,2,2,0,0,0
8482-3704,104.0,103.5,3,2,2,0,0,0
8482-9101,11.0,10.5,3,2,2,0,0,0
8482-9102,245.0,242.0,3,2,2,0,0,0
8483-12705,49.0,42.0,3,2,2,0,0,0
8483-1902,212.0,95.0,3,2,2,0,0,0
8483-3701,231.5,229.0,3,2,2,0,0,0
8483-3704,165.5,153.5,3,2,2,0,0,0
8483-6101,77.0,77.5,3,2,2,0,0,0
8483-6103,337.0,343.5,3,2,2,0,0,0
8483-9102,202.5,201.5,3,2,2,0,0,0
8484-12702,205.5,204.5,3,2,2,0,0,0
8484-12703,61.5,60.5,3,2,2,0,0,0
8484-12704,117.5,115.0,3,2,2,0,0,0
8484-1901,273.0,272.0,3,2,2,0,0,0
8484-1902,340.5,338.0,3,2,2,0,0,0
8484-3701,120.5,120.5,3,2,2,0,0,0
8484-3702,1.5,3.5,3,2,2,0,0,0
8484-3703,18.5,13.0,3,2,2,0,0,0
8484-3704,359.0,358.5,3,2,2,0,0,0
8484-6101,276.5,264.5,3,2,2,0,0,0
8484-6102,225.0,262.5,3,2,2,0,0,0
8484-6103,196.5,192.5,3,2,2,0,0,0
8484-6104,78.0,94.5,3,2,2,0,0,0
8485-1901,3.0,342.0,3,2,2,0,0,0
8485-3702,236.0,239.0,3,2,2,0,0,0
8485-3704,295.0,289.0,3,2,2,0,0,0
8485-6101,188.0,189.5,3,2,2,0,0,0
8485-6102,252.0,241.0,3,2,2,0,0,0
8485-6103,266.0,275.0,3,2,2,0,0,0
8485-9102,182.5,181.5,3,2,2,0,0,0
8486-12701,309.5,309.5,3,2,2,0,0,0
8486-1901,295.5,85.0,3,2,2,0,0,0
8486-6101,115.0,111.0,3,2,2,0,0,0
8486-6102,150.5,154.5,3,2,2,0,0,0
8486-9101,222.0,236.0,3,2,2,0,0,0
8486-9102,209.5,201.5,3,2,2,0,0,0
8547-12701,156.0,159.0,3,2,2,0,0,0
8547-12704,26.0,37.0,3,2,2,0,0,0
8547-1901,17.0,10.0,3,2,2,0,0,0
8547-3702,356.0,348.5,3,2,2,0,0,0
8547-3703,254.5,251.0,3,2,2,0,0,0
8547-6102,321.5,319.5,3,2,2,0,0,0
8547-6103,13.5,7.0,3,2,2,0,0,0
8547-9102,227.5,209.5,3,2,2,0,0,0
8548-12701,44.0,44.0,3,2,2,0,0,0
8548-12703,247.5,250.0,3,2,2,0,0,0
8548-12704,81.5,99.5,3,2,2,0,0,0
8548-3701,251.0,259.0,3,2,2,0,0,0
8548-3702,167.0,177.0,3,2,2,0,0,0
8548-3704,95.5,84.5,3,2,2,0,0,0
8548-6102,56.0,51.0,3,2,2,0,0,0
8548-6103,50.0,30.5,3,2,2,0,0,0
8548-6104,298.0,299.5,3,2,2,0,0,0
8549-12701,232.0,235.0,3,2,2,0,0,0
8549-12702,282.5,278.0,3,2,2,0,0,0
8549-12703,106.0,110.5,3,2,2,0,0,0
8549-12704,252.5,263.5,3,2,2,0,0,0
8549-1901,304.5,299.5,3,2,2,0,0,0
8549-1902,46.5,58.0,3,2,2,0,0,0
8549-3703,214.5,216.5,3,2,2,0,0,0
8549-6102,93.0,98.5,3,2,2,0,0,0
8549-9102,232.0,234.0,3,2,2,0,0,0
8550-12701,89.5,88.5,3,2,2,0,0,0
8550-12702,157.0,149.0,3,2,2,0,0,0
8550-12704,165.5,166.5,3,2,2,0,0,0
8550-12705,225.5,226.0,3,2,2,0,0,0
8550-3701,79.5,76.5,3,2,2,0,0,0
8550-6103,119.5,118.0,3,2,2,0,0,0
8550-6104,47.0,46.0,3,2,2,0,0,0
8550-9102,129.5,130.5,3,2,2,0,0,0
8551-12701,144.0,142.0,3,2,2,0,0,0
8551-12702,174.0,175.5,3,2,2,0,0,0
8551-12703,256.0,257.0,3,2,2,0,0,0
8551-12704,321.0,321.0,3,2,2,0,0,0
8551-12705,220.0,219.0,3,2,2,0,0,0
8551-1901,232.0,137.0,3,2,2,0,0,0
8551-9102,59.0,66.0,3,2,2,0,0,0
8552-12701,352.5,352.0,3,2,2,0,0,0
8552-12703,30.5,30.5,3,2,2,0,0,0
8552-12705,92.0,86.0,3,2,2,0,0,0
8552-1902,43.0,35.0,3,2,2,0,0,0
8552-3704,72.5,70.5,3,2,2,0,0,0
8552-6102,61.5,66.5,3,2,2,0,0,0
8552-6103,151.5,157.5,3,2,2,0,0,0
8553-12701,46.5,43.5,3,2,2,0,0,0
8553-12702,63.5,59.0,3,2,2,0,0,0
8553-12704,240.0,236.5,3,2,2,0,0,0
8553-12705,241.5,242.0,3,2,2,0,0,0
8553-3703,177.5,179.0,3,2,2,0,0,0
8553-3704,221.5,218.0,3,2,2,0,0,0
8553-9101,64.0,59.0,3,2,2,0,0,0
8553-9102,151.0,149.5,3,2,2,0,0,0
8554-12701,48.0,50.0,3,2,2,0,0,0
8554-12702,146.0,136.0,3,2,2,0,0,0
8554-12703,88.5,71.0,3,2,2,0,0,0
8554-12705,193.0,194.5,3,2,2,0,0,0
8554-1901,225.5,50.5,3,2,2,0,0,0
8554-1902,110.0,128.0,3,2,2,0,0,0
8554-3701,250.0,68.0,3,2,2,0,0,0
8554-3704,269.0,256.0,3,2,2,0,0,0
8554-6104,91.5,96.5,3,2,2,0,0,0
8554-9101,216.0,224.5,3,2,2,0,0,0
8555-12702,178.5,178.5,3,2,2,0,0,0
8555-12703,322.5,324.5,3,2,2,0,0,0
8555-12705,112.0,111.0,3,2,2,0,0,0
8555-1901,89.0,71.0,3,2,2,0,0,0
8555-1902,104.5,99.0,3,2,2,0,0,0
8555-3701,213.5,194.5,3,2,2,0,0,0
8555-3703,258.0,260.0,3,2,2,0,0,0
8555-6102,316.5,322.5,3,2,2,0,0,0
8555-9102,115.5,113.5,3,2,2,0,0,0
8566-12702,183.5,188.0,3,2,2,0,0,0
8566-12704,359.0,6.5,3,2,2,0,0,0
8566-12705,27.5,31.5,3,2,2,0,0,0
8566-3701,63.5,61.0,3,2,2,0,0,0
8566-3703,155.0,171.5,3,2,2,0,0,0
8566-3704,10.5,29.5,3,2,2,0,0,0
8566-6103,60.5,50.0,3,2,2,0,0,0
8567-12701,287.0,288.5,3,2,2,0,0,0
8567-12703,81.5,89.0,3,2,2,0,0,0
8567-12704,62.0,62.0,3,2,2,0,0,0
8567-1902,102.5,103.5,3,2,2,0,0,0
8567-3701,115.5,114.5,3,2,2,0,0,0
8567-3702,199.0,192.5,3,2,2,0,0,0
8567-3704,166.0,259.0,3,2,2,0,0,0
8567-6101,353.5,349.5,3,2,2,0,0,0
8567-9102,62.0,64.5,3,2,2,0,0,0
8568-12702,336.0,338.0,3,2,2,0,0,0
8568-12703,40.0,44.5,3,2,2,0,0,0
8568-12705,77.5,76.0,3,2,2,0,0,0
8568-1901,323.0,31.0,3,2,2,0,0,0
8568-3703,125.5,106.0,3,2,2,0,0,0
8568-3704,199.5,202.0,3,2,2,0,0,0
8568-6101,156.5,164.5,3,2,2,0,0,0
8568-6103,160.5,159.5,3,2,2,0,0,0
8568-6104,241.0,241.0,3,2,2,0,0,0
8568-9101,172.5,180.5,3,2,2,0,0,0
8588-12701,58.5,58.0,3,2,2,0,0,0
8588-12702,232.5,228.5,3,2,2,0,0,0
8588-12703,236.0,234.0,3,2,2,0,0,0
8588-12704,165.5,166.0,3,2,2,0,0,0
8588-12705,322.0,322.0,3,2,2,0,0,0
8588-1901,245.5,236.0,3,2,2,0,0,0
8588-1902,36.5,79.0,3,2,2,0,0,0
8588-3702,266.5,265.5,3,2,2,0,0,0
8588-3703,22.5,28.5,3,2,2,0,0,0
8588-6103,93.0,92.0,3,2,2,0,0,0
8588-6104,320.5,325.0,3,2,2,0,0,0
8588-9101,68.0,67.0,3,2,2,0,0,0
8588-9102,233.5,242.0,3,2,2,0,0,0
8591-12702,146.5,146.0,3,2,2,0,0,0
8591-12703,113.5,116.5,3,2,2,0,0,0
8591-12704,343.5,344.0,3,2,2,0,0,0
8591-12705,155.0,154.5,3,2,2,0,0,0
8591-3703,67.0,68.0,3,2,2,0,0,0
8591-6103,247.0,241.0,3,2,2,0,0,0
8591-6104,86.5,85.5,3,2,2,0,0,0
8591-9101,65.5,65.5,3,2,2,0,0,0
8591-9102,215.0,218.0,3,2,2,0,0,0
8592-12701,59.5,68.5,3,2,2,0,0,0
8592-1902,229.5,349.0,3,2,2,0,0,0
8592-3702,311.0,239.0,3,2,2,0,0,0
8592-3703,95.5,107.5,3,2,2,0,0,0
8592-6101,109.5,109.0,3,2,2,0,0,0
8592-6102,168.0,166.0,3,2,2,0,0,0
8592-9101,318.0,319.5,3,2,2,0,0,0
8593-12701,322.0,322.5,3,2,2,0,0,0
8593-12702,332.0,355.0,3,2,2,0,0,0
8593-12703,258.5,258.5,3,2,2,0,0,0
8593-12704,164.5,166.0,3,2,2,0,0,0
8593-12705,147.5,147.5,3,2,2,0,0,0
8593-6103,106.0,172.5,3,2,2,0,0,0
8593-6104,242.0,240.5,3,2,2,0,0,0
8595-12702,52.0,51.0,3,2,2,0,0,0
8595-12705,187.0,187.0,3,2,2,0,0,0
8595-3702,318.5,318.0,3,2,2,0,0,0
8595-3704,13.0,3.0,3,2,2,0,0,0
8595-6103,112.5,119.5,3,2,2,0,0,0
8595-9102,343.5,328.5,3,2,2,0,0,0
8597-12702,272.5,274.5,3,2,2,0,0,0
8597-12703,167.5,167.0,3,2,2,0,0,0
8597-12704,331.5,329.5,3,2,2,0,0,0
8597-12705,359.0,359.0,3,2,2,0,0,0
8597-1901,161.5,97.0,3,2,2,0,0,0
8597-1902,236.5,91.5,3,2,2,0,0,0
8597-3702,64.0,67.5,3,2,2,0,0,0
8597-3704,233.5,128.0,3,2,2,0,0,0
8597-6102,25.0,29.0,3,2,2,0,0,0
8597-6103,131.0,133.0,3,2,2,0,0,0
8597-6104,282.0,287.5,3,2,2,0,0,0
8600-12701,75.5,75.5,3,2,2,0,0,0
8600-12702,106.5,107.0,3,2,2,0,0,0
8600-12704,72.0,62.5,3,2,2,0,0,0
8600-12705,135.5,134.0,3,2,2,0,0,0
8600-1901,144.0,147.0,3,2,2,0,0,0
8600-1902,319.5,138.0,3,2,2,0,0,0
8600-3701,112.5,108.5,3,2,2,0,0,0
8600-3703,51.5,42.0,3,2,2,0,0,0
8600-3704,153.0,151.5,3,2,2,0,0,0
8600-6102,63.0,54.5,3,2,2,0,0,0
8600-6103,283.5,284.0,3,2,2,0,0,0
8600-6104,335.5,314.0,3,2,2,0,0,0
8601-12702,112.0,116.5,3,2,2,0,0,0
8601-12705,52.5,50.5,3,2,2,0,0,0
8601-1902,202.5,89.0,3,2,2,0,0,0
8601-6103,325.5,325.5,3,2,2,0,0,0
8601-6104,193.0,106.0,3,2,2,0,0,0
8602-12701,156.5,157.5,3,2,2,0,0,0
8602-12705,145.0,143.0,3,2,2,0,0,0
8602-3701,334.0,335.0,3,2,2,0,0,0
8602-6101,240.5,241.0,3,2,2,0,0,0
8602-6103,186.5,185.0,3,2,2,0,0,0
8602-9101,230.0,222.5,3,2,2,0,0,0
8603-12703,69.0,65.5,3,2,2,0,0,0
8603-12704,107.5,105.5,3,2,2,0,0,0
8603-6103,177.0,181.0,3,2,2,0,0,0
8603-6104,123.5,121.0,3,2,2,0,0,0
8603-9102,304.5,302.0,3,2,2,0,0,0
8604-12701,185.0,183.5,3,2,2,0,0,0
8604-12702,227.5,228.0,3,2,2,0,0,0
8604-12703,99.0,101.5,3,2,2,0,0,0
8604-12704,311.5,309.5,3,2,2,0,0,0
8604-6103,296.5,87.5,3,2,2,0,0,0
8604-9102,14.5,7.5,3,2,2,0,0,0
8606-12701,68.0,68.5,3,2,2,0,0,0
8606-12705,169.5,168.0,3,2,2,0,0,0
8606-3701,125.0,125.5,3,2,2,0,0,0
8606-3703,26.5,29.5,3,2,2,0,0,0
8606-6101,348.0,350.5,3,2,2,0,0,0
8611-12701,334.5,335.0,3,2,2,0,0,0
8611-12702,332.5,330.5,3,2,2,0,0,0
8611-12703,280.5,285.0,3,2,2,0,0,0
8611-12704,261.0,264.0,3,2,2,0,0,0
8611-3701,125.0,109.0,3,2,2,0,0,0
8611-3702,57.5,59.5,3,2,2,0,0,0
8611-3704,139.5,316.0,3,2,2,0,0,0
8611-6101,57.5,185.5,3,2,2,0,0,0
8611-6102,56.5,50.0,3,2,2,0,0,0
8611-6103,206.0,206.0,3,2,2,0,0,0
8611-9101,166.5,168.5,3,2,2,0,0,0
8611-9102,134.0,131.5,3,2,2,0,0,0
8612-12702,44.5,44.5,3,2,2,0,0,0
8612-12703,114.0,123.0,3,2,2,0,0,0
8612-12704,280.0,282.0,3,2,2,0,0,0
8612-1902,336.5,337.0,3,2,2,0,0,0
8612-3701,162.0,155.0,3,2,2,0,0,0
8612-6101,163.5,168.5,3,2,2,0,0,0
8612-6104,331.0,331.0,3,2,2,0,0,0
8613-12701,194.0,194.0,3,2,2,0,0,0
8613-12702,66.0,67.0,3,2,2,0,0,0
8613-1901,338.5,330.5,3,2,2,0,0,0
8613-6101,111.5,111.0,3,2,2,0,0,0
8613-6104,330.0,339.0,3,2,2,0,0,0
8613-9101,171.0,172.5,3,2,2,0,0,0
8614-12702,283.0,283.0,3,2,2,0,0,0
8614-12703,54.5,57.0,3,2,2,0,0,0
8614-12704,249.5,249.0,3,2,2,0,0,0
8614-1902,245.0,122.5,3,2,2,0,0,0
8614-3701,94.0,280.5,3,2,2,0,0,0
8614-3703,319.5,330.0,3,2,2,0,0,0
8614-6101,44.0,39.0,3,2,2,0,0,0
8614-6102,257.5,257.0,3,2,2,0,0,0
8614-6104,158.0,156.0,3,2,2,0,0,0
8614-9102,206.5,205.5,3,2,2,0,0,0
8615-12701,185.5,189.5,3,2,2,0,0,0
8615-12702,305.5,309.5,3,2,2,0,0,0
8615-1901,103.0,118.0,3,2,2,0,0,0
8615-3701,278.5,270.0,3,2,2,0,0,0
8615-3703,87.0,92.0,3,2,2,0,0,0
8615-6102,190.0,191.5,3,2,2,0,0,0
8615-6103,148.0,159.5,3,2,2,0,0,0
8615-6104,350.0,2.5,3,2,2,0,0,0
8615-9101,353.5,354.5,3,2,2,0,0,0
8615-9102,258.5,260.5,3,2,2,0,0,0
8616-12702,41.0,39.5,3,2,2,0,0,0
8616-12704,9.0,9.0,3,2,2,0,0,0
8616-1901,78.0,96.0,3,2,2,0,0,0
8616-1902,139.5,175.0,3,2,2,0,0,0
8616-3701,318.5,317.5,3,2,2,0,0,0
8616-3704,115.5,117.0,3,2,2,0,0,0
8616-6104,209.0,206.0,3,2,2,0,0,0
8616-9102,276.0,270.5,3,2,2,0,0,0
8618-12702,50.5,62.0,3,2,2,0,0,0
8618-6101,319.0,319.0,3,2,2,0,0,0
8618-6102,252.0,34.0,3,2,2,0,0,0
8618-6104,316.0,318.5,3,2,2,0,0,0
8618-9101,111.5,160.5,3,2,2,0,0,0
8618-9102,325.5,324.5,3,2,2,0,0,0
8619-12703,39.5,41.5,3,2,2,0,0,0
8619-1902,49.5,46.5,3,2,2,0,0,0
8619-3701,53.5,144.5,3,2,2,0,0,0
8619-3702,27.0,24.5,3,2,2,0,0,0
8619-3703,286.0,288.0,3,2,2,0,0,0
8619-6102,351.5,349.5,3,2,2,0,0,0
8619-9102,265.0,5.0,3,2,2,0,0,0
8623-12702,227.5,226.5,3,2,2,0,0,0
8623-12703,243.5,226.0,3,2,2,0,0,0
8623-3701,109.0,110.5,3,2,2,0,0,0
8623-3702,231.0,39.5,3,2,2,0,0,0
8623-3704,120.5,118.5,3,2,2,0,0,0
8623-6101,125.5,125.5,3,2,2,0,0,0
8624-12703,230.5,223.5,3,2,2,0,0,0
8624-12704,256.5,250.0,3,2,2,0,0,0
8624-3701,54.0,213.0,3,2,2,0,0,0
